book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
a32694b6-0d7b-450e-88bb-8c526f44ccde,fiction,The Queen of the Night,N/A,Alexander Chee,"Recommended by The Observer . . . 'One doesn't so much read it, as one is bewitched by it. Epic, gorgeous, haunting' HANYA YANAGIHARA, author of A Little Life When it begins, it begins as an opera should begin: in a palace, at a ball, in an encounter with a stranger, who you discover has your fate in his hands . . . She is Lilliet Berne. And she is the soprano. 1882. One warm autumn evening in Paris, Lilliet is finally offered an original role, though it comes at a price. The part is based on her deepest secret. Only four people could have betrayed her: one is dead, one loves her still, one wants only to own her. And one, she hopes, never thinks of her at all. In taking this role Lilliet is forced to confront her darkest lies but will the truth save Lilliet - or destroy her? 'Brilliantly extravagant' VOGUE 'Terrific' NEW YORKER","9780718185107, 0718185102",True,False,580,Fiction,en,http://books.google.com/books/content?id=-L64CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=-L64CwAAQBAJ&source=gbs_api,2016,Penguin UK
b3a463ef-3055-4fce-bca1-53833e0092bd,fiction,Creating Short Fiction,The Classic Guide to Writing Short Fiction,Damon Knight,"Distilled from decades of teaching and practice, 'Creating Short Fiction' offers no-nonsense advise on structure, pacing, dialogue, getting ideas, and much more.","0312150946, 9780312150945",False,False,226,Language Arts & Disciplines,en,http://books.google.com/books/content?id=ANfI-0uMyXwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=ANfI-0uMyXwC&dq=fiction&hl=&source=gbs_api,1997,Macmillan
c516d18a-9787-4d67-b093-b89b7dfc7fb2,fiction,Sense and Syllogism: Logic in Life,N/A,Aparna Tulpule,"Common sense meets formal syllogism. This book is for you if you have never studied logic, if you believe you have no use for logic, or if you have no idea what logic is. Just a few basic ideas in logic are presented with a lot of examples from current events and literature. If you wish to prepare for competitive exams - MBA, CAT, IAS, PCS, State Civil Services, this book will definitely enhance your logical reasoning skills to help you tackle exam questions and life equally logically. Enjoy finding out how textbook logic pops up everywhere in life. About the Author: Aparna Tulpule is a logic enthusiast, not an expert. She is inviting you to share something she found interesting — the academic subject of logic and the way it pops up everywhere.","9789389085273, 9389085276",False,True,210,Philosophy,en,http://books.google.com/books/content?id=89WuDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,18,4,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=89WuDwAAQBAJ&dq=fiction&hl=&source=gbs_api,2019,White Falcon Publishing
e1a947ae-b93b-4f2b-9c4b-5daffb14d288,fiction,The Kite Runner,Tenth anniversary edition,Khaled Hosseini,"Afghanistan, 1975: Twelve-year-old Amir is desperate to win the local kite-fighting tournament and his loyal friend Hassan promises to help him. But neither of the boys can foresee what will happen to Hassan that afternoon, an event that is to shatter their lives. After the Russians invade and the family is forced to flee to America, Amir realises that one day he must return to Afghanistan under Taliban rule to find the one thing that his new world cannot grant him: redemption.","9781408845820, 1408845822",False,False,353,Fiction,en,http://books.google.com/books/content?id=RQJAAQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=RQJAAQAAQBAJ&dq=fiction&hl=&source=gbs_api,2013,Bloomsbury Publishing
a68d1864-c4c6-42e9-9167-5ee1050cd809,fiction,Making It Up,N/A,Penelope Lively,"""Nobody writes more astutely or affectingly about [love]... than Penelope Lively."" -- The Washington Post An intelligent examination of alternative destinies, choices and the moments in our lives when we could have chosen a different path, from Booker Prize-winning author Penelope Lively In this fascinating piece of fiction, Penelope Lively takes moments from her own life and asks 'what if' she had made other choices: what if she hadn't escaped from Alexandria at the outbreak of WWII? What would her life have been like if she had become pregnant when she was 18? If she had married someone else? If she taken a different job? If she had lived her life abroad? These stories offer a sublime dance between realityand imaganation, inviting the reader to ask similar questions.","9781440627224, 1440627223",True,False,225,Fiction,en,http://books.google.com/books/content?id=U7qUvm_N3fQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=U7qUvm_N3fQC&dq=fiction&hl=&source=gbs_api,2006,Penguin
d06143e5-738a-477c-9941-59fd064e8a48,fiction,Kaalam,N/A,"M. T. Vasudevan Nair, Eṃ. Ti Vāsudēvan Nāyar","National And State Literature Akademi Awardee M.T. Vasudevan Nair S Novel Is Set Against The Backdrop Of The Crumbling Matrilineal Order Of Kerala In A Newly Independent India. As Freedom And Democracy Promise Prosperity, A Young Upper Caste Boy Full Of Idealism Learns To Deal With A World That Is Less Than Ideal.",UOM:39015041387807,False,False,264,English fiction,en,http://books.google.com/books/content?id=QHlkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=QHlkAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1998,N/A
5163ccd3-9cc8-459e-a33f-e9688a19fa3d,fiction,Walking Across Egypt,N/A,Clyde Edgerton,"""An unpretentious, finely-crafted novel that will linger with the readers like the last strains of a favorite hymn. It is more enjoyable than a pitcher full of sweet tea and one of Mattie's home-cooked dinners.""--The Atlanta Journal & Constitution She had as much business keeping a stray dog as she had walking across Egypt--which not so incidentally is the title of her favorite hymn. She's Mattie Rigsbee, an independent, strong-minded senior citizen, who at 78, might be slowing down just a bit. When young, delinquent Wesley Benfield drops in on her life, he is even less likely a companion than the stray dog. But, of course, the dog never tasted her mouth-watering pound cake....Wise witty, down-home and real, Walking Across Egypt is a book for everyone.","9781565129054, 1565129059",True,False,224,Fiction,en,http://books.google.com/books/content?id=Qm965VmaV80C&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Qm965VmaV80C&dq=fiction&hl=&source=gbs_api,1987,Algonquin Books
37ed1716-66d1-43cc-bd53-ac38eab0d903,fiction,At Home in Mitford,N/A,Jan Karon,"""A romance between an Anglican priest and a children's book writer who moves into his neighborhood. It is set in Mitford, North Carolina, where life is peaceful and problems are overcome with prayer and some good cooking."" --Publisher.","9780735217393, 0735217394",False,False,530,Fiction,en,http://books.google.com/books/content?id=a7ouDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=a7ouDwAAQBAJ&dq=fiction&hl=&source=gbs_api,2017,Penguin
c08a16f3-e5ef-483d-ad9f-ebd4d3e9b07b,fiction,Doomsday Book,N/A,Connie Willis,"Journeying back in time to the year 1320, twenty-first century Oxford woman Kivrin arrives in the past during the outbreak of a deadly epidemic.","9781741769746, 1741769744",True,False,701,Fiction,en,http://books.google.com/books/content?id=GhoyFef_qFoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9,4,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=GhoyFef_qFoC&dq=fiction&hl=&source=gbs_api,2005,Allen & Unwin
771dba31-87cf-4e9d-8057-007bd0b0b3f9,fiction,Self Care,A Novel,Leigh Stein,"""Highbrow, brilliant."" --The Approval Matrix, New York magazine One of Cosmopolitan's 12 Books You'll Be Dying to Read This Summer A Publishers Weekly Best Book of Summer 2020 A Vulture Best Book of Summer 2020 One of Refinery29's 25 Books You'll Want to Read This Summer An Esquire Must-Read Book of Summer 2020 A Book Riot Best Book of 2020 *so far The female cofounders of a wellness start-up struggle to find balance between being good people and doing good business, while trying to stay BFFs. Maren Gelb is on a company-imposed digital detox. She tweeted something terrible about the President's daughter, and as the COO of Richual, “the most inclusive online community platform for women to cultivate the practice of self-care and change the world by changing ourselves,” it's a PR nightmare. Not only is CEO Devin Avery counting on Maren to be fully present for their next round of funding, but indispensable employee Khadijah Walker has been keeping a secret that will reveal just how feminist Richual’s values actually are, and former Bachelorette contestant and Richual board member Evan Wiley is about to be embroiled in a sexual misconduct scandal that could destroy the company forever. Have you ever scrolled through Instagram and seen countless influencers who seem like experts at caring for themselves—from their yoga crop tops to their well-lit clean meals to their serumed skin and erudite-but-color-coded reading stack? Self Care delves into the lives and psyches of people working in the wellness industry and exposes the world behind the filter.","9780143135197, 0143135198",False,False,258,Fiction,en,http://books.google.com/books/content?id=wvnoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=wvnoDwAAQBAJ&dq=fiction&hl=&source=gbs_api,2020,Penguin
f44115e0-6ad9-4552-82a8-1d90c7699de5,fiction,The Legend of Sleepy Hollow,N/A,Washington Irving,"From the listless repose of the place, and the peculiar character of its inhabitants, who are descendants from the original Dutch settlers, this sequestered glen has long been known by name of Sleepy Hollow... A drowsy, dreamy influence seems to hang over the land, and to pervade the very atmosphere. Washington Irving","1539541193, 9781539541196",False,False,N/A,N/A,en,http://books.google.com/books/content?id=N9BUvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1,5,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=N9BUvgAACAAJ&dq=fiction&hl=&source=gbs_api,2016,Createspace Independent Publishing Platform
33bdfa5e-b586-4a0f-ba7d-db963811ad77,fiction,The Adventures of Tom Sawyer Illustrated,N/A,Mark Twain,"The Adventures of Tom Sawyer by Mark Twain is an 1876 novel about a young boy growing up along the Mississippi River. It is set in the 1840s in the fictional town of St. Petersburg, inspired by Hannibal, Missouri, where Twain lived as a boy.In the novel Tom Sawyer has several adventures, often with his friend Huckleberry Finn. Originally a commercial failure, the book ended up being the best selling of any of Twain's works during his lifetime.",9798711577799,False,False,275,N/A,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=u-JczgEACAAJ&dq=fiction&hl=&source=gbs_api,2021,N/A
87b2b451-bcb8-4362-938f-38dece6e0941,fiction,Great Expectations [1867 Edition] Paperback,The Thirteenth Novel by Charles Dickens and His Penultimate Completed Novel,Charles Dickens,"Great Expectations is the thirteenth novel by Charles Dickens and his penultimate completed novel; a bildungsroman that depicts the personal growth and personal development of an orphan nicknamed Pip. It is Dickens's second novel, after David Copperfield, to be fully narrated in the first person. The novel was first published as a serial in Dickens' weekly periodical All the Year Round, from 1 December 1860 to August 1861. In October 1861, Chapman and Hall published the novel in three volumes.Charles Dickens's Great Expectations tells the story of Pip, an English orphan who rises to wealth, deserts his true friends, and becomes humbled by his own arrogance. It also introduces one of the more colorful characters in literature: Miss Havisham. Charles Dickens set Great Expectations during the time that England was becoming a wealthy world power. Machines were making factories more productive, yet people lived in awful conditions, and such themes carry into the story.The novel is set in Kent and London in the early to mid-19th century and contains some of Dickens's most memorable scenes, including the opening in a graveyard, where the young Pip is accosted by the escaped convict, Abel Magwitch. Great Expectations is full of extreme imagery-poverty, prison ships and chains, and fights to the death-and has a colourful cast of characters who have entered popular culture. These include the eccentric Miss Havisham, the beautiful but cold Estella, and Joe, the unsophisticated and kind blacksmith. Dickens's themes include wealth and poverty, love and rejection, and the eventual triumph of good over evil. Great Expectations, which is popular both with readers and literary critics, has been translated into many languages and adapted numerous times into various media.Upon its release, the novel received near universal acclaim. Although Dickens's contemporary Thomas Carlyle referred to it disparagingly as that ""Pip nonsense,"" he nevertheless reacted to each fresh instalment with ""roars of laughter."" Later, George Bernard Shaw praised the novel, as ""All of one piece and consistently truthful."" During the serial publication, Dickens was pleased with public response to Great Expectations and its sales; when the plot first formed in his mind, he called it ""a very fine, new and grotesque idea.""In what may be Dickens's best novel, humble, orphaned Pip is apprenticed to the dirty work of the forge but dares to dream of becoming a gentleman - and one day, under sudden and enigmatic circumstances, he finds himself in possession of ""great expectations."" In this gripping tale of crime and guilt, revenge and reward, the compelling characters include Magwitch, the fearful and fearsome convict; Estella, whose beauty is excelled only by her haughtiness; and the embittered Miss Havisham, an eccentric jilted bride","1979397848, 9781979397841",False,False,504,N/A,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=0vP4swEACAAJ&dq=fiction&hl=&source=gbs_api,2017,N/A
